,STATION,DATE,AWND,PRCP,SNOW,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09
635,USW00093738,2016-09-27,4.92,0.27,0.0,67,77,58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,USW00093738,2016-09-28,8.05,0.82,0.0,64,68,62,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
637,USW00093738,2016-09-29,14.09,0.93,0.0,67,68,62,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
638,USW00093738,2016-09-30,10.96,0.1,0.0,62,64,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,USW00093738,2016-10-01,6.71,0.2,0.0,63,65,61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,USW00093738,2016-10-02,2.68,0.0,0.0,65,75,61,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
641,USW00093738,2016-10-03,5.14,0.0,0.0,67,76,55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,USW00093738,2016-10-04,6.04,0.0,0.0,62,75,53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,USW00093738,2016-10-05,5.14,0.0,0.0,62,71,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,USW00093738,2016-10-06,2.91,0.0,0.0,58,71,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,USW00093738,2016-10-07,4.7,0.0,0.0,62,70,58,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
646,USW00093738,2016-10-08,6.93,0.2,0.0,65,66,62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,USW00093738,2016-10-09,19.69,0.0,0.0,61,67,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,USW00093738,2016-10-10,10.51,0.0,0.0,56,65,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,USW00093738,2016-10-11,3.13,0.0,0.0,51,66,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,USW00093738,2016-10-12,2.68,0.0,0.0,53,69,39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,USW00093738,2016-10-13,6.26,0.0,0.0,56,73,43,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
652,USW00093738,2016-10-14,3.58,0.0,0.0,54,64,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,USW00093738,2016-10-15,3.36,0.0,0.0,52,67,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,USW00093738,2016-10-16,6.04,0.0,0.0,59,75,46,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
655,USW00093738,2016-10-17,4.03,0.0,0.0,68,84,51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,USW00093738,2016-10-18,6.26,0.0,0.0,70,85,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,USW00093738,2016-10-19,4.7,0.03,0.0,74,87,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,USW00093738,2016-10-20,7.83,0.0,0.0,74,83,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,USW00093738,2016-10-21,11.41,0.14,0.0,68,76,55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,USW00093738,2016-10-22,21.7,0.0,0.0,55,58,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,USW00093738,2016-10-23,9.4,0.0,0.0,54,70,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,USW00093738,2016-10-24,11.41,0.0,0.0,59,70,49,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
663,USW00093738,2016-10-25,10.07,0.0,0.0,52,62,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,USW00093738,2016-10-26,2.46,0.0,0.0,45,58,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,USW00093738,2016-10-27,7.61,0.03,0.0,52,62,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,USW00093738,2016-10-28,10.29,0.0,0.0,55,61,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,USW00093738,2016-10-29,7.61,0.0,0.0,53,76,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,USW00093738,2016-10-30,8.72,0.05,0.0,67,84,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
669,USW00093738,2016-10-31,6.49,0.0,0.0,56,60,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,USW00093738,2016-11-01,4.7,0.0,0.0,49,60,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,USW00093738,2016-11-02,2.46,0.0,0.0,61,78,52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,USW00093738,2016-11-03,5.82,0.0,0.0,65,79,55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,USW00093738,2016-11-04,8.72,0.0,0.0,59,62,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,USW00093738,2016-11-05,4.92,0.0,0.0,49,66,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,USW00093738,2016-11-06,8.05,0.0,0.0,53,67,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,USW00093738,2016-11-07,3.36,0.0,0.0,48,62,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,USW00093738,2016-11-08,3.13,0.0,0.0,45,69,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,USW00093738,2016-11-09,8.72,0.19,0.0,55,64,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,USW00093738,2016-11-10,9.17,0.0,0.0,51,61,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,USW00093738,2016-11-11,13.2,0.0,0.0,52,64,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,USW00093738,2016-11-12,5.82,0.0,0.0,44,52,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,USW00093738,2016-11-13,2.24,0.0,0.0,40,64,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,USW00093738,2016-11-14,2.01,0.01,0.0,42,57,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,USW00093738,2016-11-15,4.7,0.03,0.0,51,63,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,USW00093738,2016-11-16,4.47,0.0,0.0,46,64,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,USW00093738,2016-11-17,4.7,0.0,0.0,48,61,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,USW00093738,2016-11-18,1.34,0.0,0.0,47,73,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,USW00093738,2016-11-19,10.96,0.02,0.0,50,70,35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
689,USW00093738,2016-11-20,24.16,0.0,0.0,40,45,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,USW00093738,2016-11-21,16.55,0.0,0.0,37,43,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,USW00093738,2016-11-22,9.4,0.0,0.0,38,48,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,USW00093738,2016-11-23,2.91,0.0,0.0,36,50,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,USW00093738,2016-11-24,1.79,0.0,0.0,45,59,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,USW00093738,2016-11-25,3.13,0.0,0.0,46,59,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,USW00093738,2016-11-26,10.51,0.0,0.0,47,50,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,USW00093738,2016-11-27,4.92,0.0,0.0,41,52,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,USW00093738,2016-11-28,5.37,0.0,0.0,36,52,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,USW00093738,2016-11-29,3.36,0.21,0.0,50,57,46,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
699,USW00093738,2016-11-30,5.14,1.31,0.0,57,65,54,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
700,USW00093738,2016-12-01,10.74,0.07,0.0,53,58,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,USW00093738,2016-12-02,12.3,0.0,0.0,45,51,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,USW00093738,2016-12-03,14.76,0.0,0.0,43,48,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,USW00093738,2016-12-04,4.25,0.1,0.0,39,45,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,USW00093738,2016-12-05,6.04,0.16,0.0,44,55,38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,USW00093738,2016-12-06,5.82,1.03,0.0,41,41,38,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
706,USW00093738,2016-12-07,4.92,0.0,0.0,42,50,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,USW00093738,2016-12-08,8.95,0.0,0.0,37,48,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,USW00093738,2016-12-09,14.32,0.0,0.0,32,37,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,USW00093738,2016-12-10,8.05,0.0,0.0,30,35,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,USW00093738,2016-12-11,5.37,0.0,0.0,29,40,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,USW00093738,2016-12-12,9.4,0.12,0.0,43,53,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,USW00093738,2016-12-13,4.03,0.0,0.0,40,46,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,USW00093738,2016-12-14,5.82,0.0,0.0,38,45,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,USW00093738,2016-12-15,15.66,0.0,0.0,27,34,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,USW00093738,2016-12-16,6.93,0.0,0.0,18,27,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,USW00093738,2016-12-17,7.61,0.16,0.0,31,52,25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
717,USW00093738,2016-12-18,16.11,0.04,0.0,51,63,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,USW00093738,2016-12-19,7.83,0.0,0.0,33,35,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,USW00093738,2016-12-20,2.46,0.0,0.0,27,37,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,USW00093738,2016-12-21,2.24,0.0,0.0,31,48,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,USW00093738,2016-12-22,10.51,0.0,0.0,41,57,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,USW00093738,2016-12-23,5.37,0.0,0.0,38,46,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,USW00093738,2016-12-24,5.14,0.48,0.0,42,47,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,USW00093738,2016-12-25,4.25,0.0,0.0,41,51,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,USW00093738,2016-12-26,6.71,0.0,0.0,42,48,39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,USW00093738,2016-12-27,10.51,0.0,0.0,55,67,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,USW00093738,2016-12-28,6.71,0.0,0.0,44,50,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,USW00093738,2016-12-29,8.28,0.2,0.0,39,51,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,USW00093738,2016-12-30,11.63,0.0,0.0,36,41,27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
730,USW00093738,2016-12-31,13.42,0.0,0.0,34,47,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,USW00093738,2017-01-01,4.03,0.0,0.0,43,54,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,USW00093738,2017-01-02,5.82,0.27,0.0,42,45,39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,USW00093738,2017-01-03,4.7,0.92,0.0,42,44,41,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
734,USW00093738,2017-01-04,10.96,0.02,0.0,46,56,29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
735,USW00093738,2017-01-05,3.8,0.0,0.0,31,34,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,USW00093738,2017-01-06,9.62,0.01,0.1,29,31,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,USW00093738,2017-01-07,12.97,0.04,0.6,22,24,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,USW00093738,2017-01-08,14.76,0.0,0.0,17,22,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,USW00093738,2017-01-09,5.59,0.0,0.0,17,27,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,USW00093738,2017-01-10,10.51,0.0,0.0,24,40,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,USW00093738,2017-01-11,9.17,0.09,0.0,44,57,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,USW00093738,2017-01-12,17.0,0.02,0.0,56,70,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,USW00093738,2017-01-13,10.51,0.0,0.0,54,63,40,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
744,USW00093738,2017-01-14,4.03,0.23,0.0,37,40,32,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
745,USW00093738,2017-01-15,5.14,0.0,0.0,38,47,33,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
746,USW00093738,2017-01-16,4.47,0.0,0.0,40,45,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,USW00093738,2017-01-17,4.7,0.2,0.0,42,52,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,USW00093738,2017-01-18,9.17,0.0,0.0,50,57,41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,USW00093738,2017-01-19,4.47,0.0,0.0,46,52,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,USW00093738,2017-01-20,3.8,0.03,0.0,40,49,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,USW00093738,2017-01-21,3.8,0.0,0.0,47,49,46,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
752,USW00093738,2017-01-22,6.71,0.07,0.0,48,50,46,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
753,USW00093738,2017-01-23,16.55,0.74,0.0,45,50,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,USW00093738,2017-01-24,16.33,0.07,0.0,40,47,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,USW00093738,2017-01-25,8.5,0.0,0.0,49,63,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,USW00093738,2017-01-26,13.42,0.0,0.0,50,57,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,USW00093738,2017-01-27,14.32,0.0,0.0,40,41,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,USW00093738,2017-01-28,7.61,0.0,0.0,37,47,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,USW00093738,2017-01-29,4.92,0.0,0.0,36,43,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,USW00093738,2017-01-30,9.17,0.02,0.3,33,37,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,USW00093738,2017-01-31,7.38,0.0,0.0,35,54,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,USW00093738,2017-02-01,3.13,0.0,0.0,38,51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,USW00093738,2017-02-02,8.05,0.0,0.0,42,49,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,USW00093738,2017-02-03,9.4,0.0,0.0,34,37,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,USW00093738,2017-02-04,6.04,0.0,0.0,28,39,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,USW00093738,2017-02-05,8.5,0.0,0.0,37,53,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,USW00093738,2017-02-06,4.7,0.0,0.0,43,63,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,USW00093738,2017-02-07,13.42,0.0,0.0,58,72,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,USW00093738,2017-02-08,9.4,0.0,0.0,63,71,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,USW00093738,2017-02-09,20.13,0.2,0.6,41,52,22,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
771,USW00093738,2017-02-10,10.07,0.0,0.0,26,35,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,USW00093738,2017-02-11,4.25,0.0,0.0,40,52,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,USW00093738,2017-02-12,7.38,0.05,0.0,46,53,41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,USW00093738,2017-02-13,17.0,0.0,0.0,42,46,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,USW00093738,2017-02-14,4.92,0.0,0.0,33,46,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,USW00093738,2017-02-15,11.18,0.0,0.0,39,53,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,USW00093738,2017-02-16,14.76,0.0,0.0,34,39,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,USW00093738,2017-02-17,2.24,0.0,0.0,34,52,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,USW00093738,2017-02-18,4.47,0.0,0.0,44,72,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,USW00093738,2017-02-19,10.74,0.0,0.0,59,69,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,USW00093738,2017-02-20,8.05,0.0,0.0,56,65,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,USW00093738,2017-02-21,6.26,0.0,0.0,47,57,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,USW00093738,2017-02-22,4.47,0.0,0.0,51,65,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,USW00093738,2017-02-23,7.83,0.0,0.0,61,77,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,USW00093738,2017-02-24,9.62,0.0,0.0,65,77,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,USW00093738,2017-02-25,14.76,0.08,0.0,63,77,41,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
787,USW00093738,2017-02-26,10.29,0.0,0.0,41,48,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,USW00093738,2017-02-27,4.03,0.0,0.0,38,54,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,USW00093738,2017-02-28,3.58,0.38,0.0,51,67,37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,USW00093738,2017-03-01,15.66,0.01,0.0,60,75,53,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
791,USW00093738,2017-03-02,19.46,0.0,0.0,51,60,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,USW00093738,2017-03-03,13.65,0.0,0.1,36,41,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,USW00093738,2017-03-04,10.07,0.0,0.0,31,42,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,USW00093738,2017-03-05,4.47,0.0,0.0,29,39,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,USW00093738,2017-03-06,2.91,0.0,0.0,37,53,24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
796,USW00093738,2017-03-07,7.61,0.18,0.0,52,68,43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,USW00093738,2017-03-08,12.75,0.01,0.0,57,66,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,USW00093738,2017-03-09,9.17,0.0,0.0,57,71,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,USW00093738,2017-03-10,15.88,0.08,0.0,45,56,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,USW00093738,2017-03-11,14.09,0.0,0.0,31,38,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,USW00093738,2017-03-12,9.17,0.0,0.0,31,41,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,USW00093738,2017-03-13,7.38,0.27,1.5,31,46,17,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
803,USW00093738,2017-03-14,21.7,0.84,4.1,32,37,22,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
804,USW00093738,2017-03-15,21.92,0.0,0.0,25,31,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,USW00093738,2017-03-16,12.3,0.0,0.0,30,39,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,USW00093738,2017-03-17,4.92,0.03,0.0,34,50,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,USW00093738,2017-03-18,5.59,0.34,0.0,44,57,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,USW00093738,2017-03-19,11.41,0.09,0.0,41,51,34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,USW00093738,2017-03-20,4.92,0.0,0.0,43,54,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,USW00093738,2017-03-21,6.93,0.01,0.0,50,62,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,USW00093738,2017-03-22,16.11,0.0,0.0,48,59,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812,USW00093738,2017-03-23,4.47,0.0,0.0,36,48,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,USW00093738,2017-03-24,10.74,0.14,0.0,42,62,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,USW00093738,2017-03-25,6.71,0.0,0.0,64,78,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,USW00093738,2017-03-26,8.5,0.02,0.0,53,62,46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816,USW00093738,2017-03-27,4.47,0.04,0.0,54,75,45,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
817,USW00093738,2017-03-28,5.37,0.51,0.0,62,71,53,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
818,USW00093738,2017-03-29,9.62,0.0,0.0,58,65,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,USW00093738,2017-03-30,8.72,0.0,0.0,50,53,41,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
820,USW00093738,2017-03-31,8.05,1.55,0.0,46,48,43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,USW00093738,2017-04-01,13.42,0.02,0.0,49,58,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822,USW00093738,2017-04-02,5.59,0.0,0.0,51,64,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,USW00093738,2017-04-03,10.29,0.04,0.0,54,67,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,USW00093738,2017-04-04,12.75,0.0,0.0,65,79,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,USW00093738,2017-04-05,8.28,0.0,0.0,64,73,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,USW00093738,2017-04-06,10.29,1.57,0.0,58,62,48,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
827,USW00093738,2017-04-07,19.01,0.0,0.0,46,48,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,USW00093738,2017-04-08,8.5,0.0,0.0,47,63,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,USW00093738,2017-04-09,5.37,0.0,0.0,53,72,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,USW00093738,2017-04-10,9.17,0.0,0.0,62,81,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,USW00093738,2017-04-11,6.93,0.0,0.0,71,86,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,USW00093738,2017-04-12,7.61,0.01,0.0,70,77,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,USW00093738,2017-04-13,5.59,0.0,0.0,61,69,46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
834,USW00093738,2017-04-14,4.47,0.0,0.0,58,72,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,USW00093738,2017-04-15,6.26,0.0,0.0,62,78,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,USW00093738,2017-04-16,9.17,0.0,0.0,73,86,63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
837,USW00093738,2017-04-17,5.82,0.1,0.0,67,71,54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,USW00093738,2017-04-18,6.71,0.0,0.0,62,73,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,USW00093738,2017-04-19,8.5,0.03,0.0,56,62,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,USW00093738,2017-04-20,6.71,0.33,0.0,65,82,55,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
841,USW00093738,2017-04-21,4.47,0.0,0.0,69,84,61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,USW00093738,2017-04-22,8.28,0.5,0.0,60,65,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,USW00093738,2017-04-23,5.59,0.0,0.0,52,60,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,USW00093738,2017-04-24,8.5,0.27,0.0,53,57,51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,USW00093738,2017-04-25,10.07,0.17,0.0,54,59,51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,USW00093738,2017-04-26,6.49,0.0,0.0,61,73,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,USW00093738,2017-04-27,7.38,0.0,0.0,66,82,54,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
848,USW00093738,2017-04-28,5.59,0.0,0.0,73,84,57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
